ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat
17570895,756499.109,3737480.148,311.5,0.729,0.65373,9.243,62620.26235,-84.231086488,33.746378494
17570896,756499.106,3737480.133,311.393,0.737,0.64345,9.192,62620.26237999999,-84.231086522,33.746378355
17570897,756499.103,3737480.118,311.288,0.725,0.6331600000000001,9.142000000000001,62620.26241,-84.231086555,33.746378221
17570898,756499.105,3737480.119,311.171,0.722,0.62288,9.073,62620.26245,-84.231086539,33.746378232
17570899,756499.101,3737480.1,311.072,0.733,0.6126,9.033,62620.26248,-84.231086585,33.746378059
17570900,756499.097,3737480.079,310.974,0.737,0.60232,8.995,62620.26251,-84.231086635,33.746377874000004
17570901,756499.099,3737480.082,310.861,0.745,0.59204,8.93,62620.262539999996,-84.231086616,33.746377896999995
17570902,756499.097,3737480.072,310.758,0.741,0.58176,8.881,62620.262579999995,-84.231086632,33.746377814
17570903,756499.091,3737480.043,310.668,0.745,0.57148,8.857999999999999,62620.262610000005,-84.231086708,33.746377553
17570904,756499.091,3737480.04,310.563,0.745,0.5612,8.805,62620.26264,-84.231086707,33.746377523
17570905,756499.09,3737480.032,310.462,0.749,0.55092,8.759,62620.262670000004,-84.23108671899999,33.746377453
17570906,756499.091,3737480.03,310.359,0.753,0.54064,8.707,62620.26271,-84.23108671199999,33.746377437
17570907,756499.088,3737480.014,310.265,0.773,0.53036,8.675,62620.26274,-84.23108675,33.746377291
17570908,756499.086,3737480.002,310.17,0.749,0.5200899999999999,8.639,62620.26277,-84.231086777,33.746377178
17570909,756499.085,3737479.993,310.073,0.761,0.50981,8.6,62620.2628,-84.231086793,33.746377098
17570910,756499.085,3737479.991,309.973,0.753,0.49953000000000003,8.552999999999999,62620.262839999996,-84.231086785,33.746377087
17570911,756499.084,3737479.984,309.878,0.753,0.48925,8.515,62620.262870000006,-84.231086797,33.74637702
17570912,756499.079,3737479.959,309.793,0.761,0.47898,8.499,62620.2629,-84.231086862,33.746376792
17570913,756499.08,3737479.959,309.695,0.773,0.4687,8.454,62620.26294,-84.231086849,33.746376796999996
17570948,756498.841,3737478.739,303.983,0.741,-0.20934,9.022,62620.2651,-84.231089782,33.74636586
17570950,756498.873,3737478.861,303.824,0.773,-0.22989,8.935,62620.26516,-84.23108940600001,33.746366953
17570993,756499.243,3737480.189,311.82,0.714,0.70518,9.148,62620.2755,-84.23108502699999,33.74637883
17570994,756499.241,3737480.176,311.709,0.722,0.6949,9.087,62620.27552999999,-84.231085053,33.746378716
17570995,756499.241,3737480.173,311.592,0.725,0.68461,9.017000000000001,62620.275570000005,-84.231085052,33.746378680999996
17570996,756499.238,3737480.155,311.489,0.722,0.67433,8.967,62620.2756,-84.231085094,33.746378519000004
17570997,756499.238,3737480.15,311.376,0.729,0.66404,8.901,62620.27563,-84.231085095,33.74637848
17570998,756499.238,3737480.145,311.265,0.729,0.65376,8.838,62620.27566,-84.231085099,33.746378433000004
17570999,756499.235,3737480.129,311.164,0.729,0.64348,8.79,62620.2757,-84.231085134,33.746378291999996
17571000,756499.232,3737480.115,311.063,0.729,0.6332,8.742,62620.275729999994,-84.231085165,33.746378165
17571001,756499.231,3737480.108,310.958,0.741,0.62292,8.687000000000001,62620.275760000004,-84.231085175,33.746378099
17571002,756499.231,3737480.101,310.854,0.737,0.61264,8.634,62620.2758,-84.231085184,33.746378035999996
17571003,756499.231,3737480.098,310.749,0.741,0.60235,8.577,62620.27583,-84.231085182,33.746378009000004
17571004,756499.227,3737480.078,310.656,0.749,0.59208,8.542,62620.27586,-84.231085229,33.746377834
17571005,756499.223,3737480.058,310.565,0.737,0.5818,8.509,62620.27589,-84.23108527800001,33.746377655
17571006,756499.225,3737480.06,310.46,0.749,0.57152,8.45,62620.275929999996,-84.23108526,33.746377675
17571007,756499.222,3737480.047,310.366,0.749,0.56124,8.412,62620.27596,-84.23108529,33.746377553
17571008,756499.222,3737480.039,310.269,0.749,0.55096,8.368,62620.275989999995,-84.23108530100001,33.746377486
17571009,756499.221,3737480.034,310.173,0.745,0.54068,8.323,62620.276020000005,-84.231085307,33.746377437
17571010,756499.221,3737480.03,310.076,0.78,0.5304,8.277999999999999,62620.276060000004,-84.231085306,33.746377405
17571011,756499.215,3737480.001,309.995,0.753,0.52013,8.264,62620.27609,-84.231085383,33.746377142
17571012,756499.214,3737479.994,309.902,0.749,0.50985,8.225,62620.27612,-84.23108539399999,33.746377078
17571013,756499.212,3737479.982,309.813,0.757,0.49958,8.193,62620.27615,-84.23108542,33.74637697
17571014,756499.215,3737479.987,309.715,0.761,0.4893,8.142000000000001,62620.27619,-84.231085393,33.746377016
17571015,756499.209,3737479.96,309.635,0.714,0.47903,8.13,62620.27622000001,-84.231085464,33.746376772
17571050,756498.881,3737478.379,303.981,0.714,-0.20924,9.065,62620.27841,-84.231089453,33.746362609
17571052,756498.914,3737478.507,303.822,0.796,-0.22979000000000002,8.972000000000001,62620.27847999999,-84.23108906,33.746363752
17571095,756499.375,3737480.197,311.547,0.71,0.705,8.71,62620.28882,-84.231083603,33.746378865
17571096,756499.369,3737480.17,311.453,0.706,0.69472,8.671,62620.28885,-84.23108367100001,33.746378628
17571097,756499.367,3737480.157,311.349,0.725,0.6844399999999999,8.617,62620.28887999999,-84.231083699,33.74637851
17571098,756499.369,3737480.16,311.234,0.722,0.67415,8.543,62620.28891,-84.231083679,33.746378535
17571099,756499.366,3737480.146,311.135,0.733,0.66387,8.493,62620.28894,-84.23108371,33.746378408000005
17571100,756499.365,3737480.136,311.033,0.729,0.65359,8.439,62620.28898,-84.231083727,33.746378319
17571101,756499.363,3737480.122,310.935,0.737,0.64331,8.392000000000001,62620.28901,-84.231083758,33.746378194
17571102,756499.362,3737480.116,310.833,0.729,0.63302,8.337,62620.289039999996,-84.231083766,33.746378138000004
17571103,756499.363,3737480.114,310.729,0.737,0.62274,8.277000000000001,62620.289079999995,-84.231083757,33.746378127
17571104,756499.361,3737480.103,310.634,0.733,0.61246,8.232999999999999,62620.289110000005,-84.23108378100001,33.746378021999995
17571105,756499.358,3737480.089,310.541,0.741,0.60218,8.192,62620.28914,-84.231083811,33.7463779
17571106,756499.355,3737480.072,310.451,0.737,0.59191,8.157,62620.289170000004,-84.231083853,33.746377744
17571107,756499.354,3737480.065,310.356,0.741,0.58163,8.11,62620.28921,-84.231083861,33.746377684
17571108,756499.352,3737480.053,310.265,0.737,0.57135,8.071,62620.28924,-84.23108388600001,33.746377577
17571109,756499.354,3737480.054,310.167,0.741,0.56107,8.017999999999999,62620.28927000001,-84.231083873,33.746377585
17571110,756499.348,3737480.028,310.086,0.745,0.5508,7.999,62620.2893,-84.23108394100001,33.74637735
17571111,756499.349,3737480.028,309.99,0.753,0.54052,7.949,62620.289339999996,-84.231083929,33.746377354
17571112,756499.349,3737480.025,309.898,0.749,0.5302399999999999,7.906000000000001,62620.289370000006,-84.231083928,33.746377325
17571113,756499.348,3737480.017,309.809,0.741,0.5199600000000001,7.869,62620.2894,-84.231083942,33.746377253
17571114,756499.352,3737480.029,309.71,0.761,0.50968,7.809,62620.28944,-84.231083894,33.746377365
17571115,756499.344,3737479.991,309.64,0.733,0.49941,7.81,62620.28947,-84.231083998,33.746377021
17571149,756498.918,3737478.007,304.069,0.729,-0.19907,9.101,62620.29169,-84.231089169,33.746359253
17571150,756498.923,3737478.024,303.978,0.737,-0.20935,9.103,62620.29173,-84.231089109,33.746359403
17571152,756498.949,3737478.124,303.811,0.796,-0.22989,9.04,62620.291789999996,-84.231088798,33.746360296999995
17571195,756499.5,3737480.177,311.298,0.714,0.70492,8.31,62620.30213,-84.231082263,33.746378654000004
17571196,756499.497,3737480.163,311.199,0.71,0.6946399999999999,8.257,62620.30216,-84.231082292,33.746378534
17571197,756499.498,3737480.161,311.092,0.722,0.68435,8.192,62620.302189999995,-84.231082288,33.746378514
17571198,756499.496,3737480.15,310.993,0.718,0.67407,8.139,62620.302229999994,-84.231082308,33.746378416999995
17571199,756499.496,3737480.144,310.892,0.725,0.66379,8.082,62620.302260000004,-84.231082316,33.74637836
17571200,756499.495,3737480.139,310.792,0.733,0.6535,8.025,62620.30229,-84.23108232,33.746378316
17571201,756499.494,3737480.129,310.697,0.733,0.64322,7.976,62620.30233,-84.23108233800001,33.746378226
17571202,756499.491,3737480.112,310.608,0.729,0.63294,7.937,62620.30236,-84.23108237699999,33.746378078
17571203,756499.489,3737480.103,310.515,0.741,0.62267,7.891,62620.30239,-84.231082396,33.74637799
17571204,756499.485,3737480.08,310.432,0.737,0.61239,7.8629999999999995,62620.30242000001,-84.231082452,33.74637779
17571205,756499.487,3737480.085,310.33,0.741,0.60211,7.801,62620.30246,-84.231082425,33.746377836
17571206,756499.486,3737480.076,310.24,0.733,0.59183,7.7589999999999995,62620.302489999995,-84.231082443,33.74637775
17571207,756499.486,3737480.072,310.148,0.737,0.58155,7.712000000000001,62620.302520000005,-84.231082446,33.746377712
17571208,756499.482,3737480.053,310.066,0.749,0.57128,7.683,62620.302560000004,-84.231082489,33.746377549
17571209,756499.484,3737480.059,309.97,0.741,0.561,7.627000000000001,62620.30259,-84.231082463,33.746377597
17571210,756499.48,3737480.037,309.891,0.749,0.55072,7.605,62620.30262,-84.23108251800001,33.746377402
17571211,756499.479,3737480.03,309.805,0.749,0.54045,7.567,62620.30265,-84.23108253,33.746377336
17571212,756499.477,3737480.019,309.721,0.753,0.53017,7.535,62620.30269,-84.231082551,33.746377239
17571213,756499.472,3737479.994,309.647,0.71,0.5199,7.52,62620.30272000001,-84.231082615,33.746377016
17571246,756498.956,3737477.642,304.065,0.733,-0.19907,9.15,62620.305010000004,-84.231088856,33.74635595
17571247,756498.96,3737477.654,303.972,0.718,-0.20935,9.157,62620.30504,-84.23108881,33.746356061
17571249,756498.984,3737477.745,303.802,0.788,-0.2299,9.104,62620.30511,-84.231088525,33.74635687
17571292,756499.629,3737480.175,311.035,0.718,0.70492,7.886,62620.31545,-84.231080868,33.746378606
17571293,756499.626,3737480.16,310.942,0.722,0.6946399999999999,7.837999999999999,62620.31548,-84.231080901,33.746378476
17571294,756499.624,3737480.146,310.85,0.729,0.6843600000000001,7.792000000000001,62620.31551,-84.231080932,33.746378351
17571295,756499.625,3737480.145,310.749,0.733,0.67408,7.729,62620.31555,-84.231080922,33.746378344
17571296,756499.623,3737480.135,310.656,0.729,0.6638,7.68,62620.315579999995,-84.23108094199999,33.746378254
17571297,756499.624,3737480.133,310.559,0.725,0.65352,7.622999999999999,62620.315610000005,-84.231080939,33.746378232
17571298,756499.624,3737480.129,310.465,0.725,0.64323,7.57,62620.31564,-84.231080941,33.746378193000005
17571299,756499.623,3737480.123,310.373,0.729,0.63295,7.52,62620.31567999999,-84.231080947,33.746378142
17571300,756499.615,3737480.086,310.304,0.729,0.62268,7.511,62620.31571,-84.231081047,33.746377812
17571301,756499.619,3737480.1,310.201,0.737,0.6124,7.441,62620.31574,-84.231080996,33.746377933000005
17571302,756499.616,3737480.083,310.12,0.741,0.60212,7.409,62620.31577000001,-84.231081035,33.746377785
17571303,756499.614,3737480.071,310.037,0.733,0.59185,7.372999999999999,62620.31581,-84.231081062,33.746377673000005
17571304,756499.615,3737480.073,309.945,0.733,0.58157,7.32,62620.315839999996,-84.23108104399999,33.746377697
17571305,756499.612,3737480.058,309.866,0.749,0.57129,7.291,62620.315870000006,-84.231081081,33.746377555
17571306,756499.611,3737480.049,309.783,0.741,0.56102,7.254,62620.315910000005,-84.231081096,33.746377478
17571307,756499.612,3737480.049,309.695,0.761,0.55074,7.207999999999999,62620.31594,-84.231081086,33.74637748
17571341,756498.997,3737477.282,304.063,0.733,-0.19897,9.193,62620.318329999995,-84.231088527,33.746352696
17571344,756499.025,3737477.385,303.798,0.741,-0.2298,9.147,62620.31842999999,-84.231088195,33.746353619000004
17571387,756499.755,3737480.159,310.782,0.718,0.70472,7.48,62620.328760000004,-84.231079517,33.746378431
17571388,756499.757,3737480.162,310.68,0.722,0.69444,7.412000000000001,62620.32879,-84.231079497,33.746378459
17571389,756499.752,3737480.139,310.601,0.729,0.68416,7.381,62620.32883,-84.23107955399999,33.746378254
17571390,756499.753,3737480.141,310.502,0.729,0.67387,7.318,62620.32886,-84.231079538,33.746378272
17571391,756499.751,3737480.129,310.417,0.725,0.6636,7.275,62620.32889,-84.23107956300001,33.746378164
17571392,756499.75,3737480.118,310.331,0.733,0.65332,7.231,62620.328929999996,-84.231079583,33.74637807
17571393,756499.748,3737480.109,310.245,0.725,0.64304,7.187,62620.32896,-84.2310796,33.746377989
17571394,756499.749,3737480.108,310.155,0.733,0.63276,7.135,62620.328989999995,-84.231079595,33.746377975
17571395,756499.749,3737480.103,310.068,0.737,0.62248,7.087999999999999,62620.329020000005,-84.231079599,33.746377935
17571396,756499.747,3737480.093,309.987,0.741,0.6122,7.051,62620.329060000004,-84.23107962,33.746377839000004
17571397,756499.745,3737480.082,309.907,0.733,0.60193,7.015,62620.32909,-84.231079643,33.74637774
17571398,756499.746,3737480.081,309.821,0.737,0.59165,6.9670000000000005,62620.32912,-84.231079635,33.746377736999996
17571399,756499.743,3737480.067,309.745,0.733,0.58138,6.938,62620.32915,-84.231079669,33.746377605
17571400,756499.742,3737480.057,309.666,0.729,0.5711,6.903,62620.32919,-84.231079686,33.746377523
17571434,756499.033,3737476.905,304.055,0.722,-0.19908,9.254,62620.33164,-84.231088247,33.746349296
17571480,756499.883,3737480.153,310.521,0.722,0.7046,7.06,62620.342079999995,-84.231078132,33.746378352
17571481,756499.884,3737480.152,310.428,0.725,0.6943199999999999,7.002000000000001,62620.342110000005,-84.231078127,33.746378336999996
17571482,756499.882,3737480.14,310.345,0.729,0.68404,6.96,62620.34214,-84.231078152,33.746378231
17571483,756499.882,3737480.137,310.256,0.718,0.67376,6.906000000000001,62620.34217999999,-84.231078149,33.746378209
17571484,756499.88,3737480.125,310.176,0.722,0.6634800000000001,6.867000000000001,62620.34221,-84.231078177,33.746378096
17571485,756499.88,3737480.119,310.092,0.725,0.6532,6.82,62620.34224,-84.23107818300001,33.746378047
17571486,756499.878,3737480.109,310.013,0.729,0.64293,6.781000000000001,62620.34228,-84.231078205,33.746377951
17571487,756499.878,3737480.106,309.928,0.729,0.63265,6.733,62620.34231,-84.231078203,33.746377929
17571488,756499.877,3737480.1,309.848,0.733,0.62237,6.691,62620.342339999996,-84.23107821100001,33.746377875
17571489,756499.877,3737480.094,309.768,0.725,0.6120899999999999,6.651,62620.342370000006,-84.231078219,33.746377823
17571490,756499.874,3737480.08,309.696,0.729,0.60182,6.622000000000001,62620.342410000005,-84.231078253,33.746377691
17571523,756499.071,3737476.539,304.051,0.749,-0.19908,9.304,62620.34496,-84.23108793600001,33.746345984
17571525,756499.098,3737476.64,303.88,0.741,-0.21963000000000002,9.238,62620.34503,-84.231087618,33.746346895
17571569,756500.013,3737480.153,310.256,0.722,0.70457,6.6339999999999995,62620.3554,-84.23107673300001,33.746378317
17571570,756500.013,3737480.149,310.171,0.725,0.69429,6.582000000000001,62620.355429999996,-84.231076734,33.746378286
17571571,756500.01,3737480.135,310.096,0.714,0.68401,6.547000000000001,62620.35546,-84.23107676800001,33.746378156
17571572,756500.011,3737480.134,310.011,0.718,0.67373,6.495,62620.355489999994,-84.231076762,33.746378145
17571573,756500.009,3737480.122,309.936,0.725,0.66346,6.457999999999999,62620.35552999999,-84.23107678699999,33.746378038
17571574,756500.007,3737480.113,309.86,0.725,0.65318,6.419,62620.35556,-84.231076805,33.746377955999996
17571575,756500.007,3737480.108,309.781,0.722,0.6429,6.375,62620.35559,-84.231076809,33.746377918
17571576,756500.008,3737480.106,309.702,0.718,0.63262,6.33,62620.35563,-84.231076806,33.746377895
17571612,756499.11,3737476.174,304.048,0.733,-0.19898,9.352,62620.35827999999,-84.231087621,33.746342688
17571614,756499.138,3737476.28,303.877,0.773,-0.21953000000000003,9.282,62620.35834,-84.231087292,33.746343636999995
17571658,756500.14,3737480.142,310.0,0.706,0.70432,6.222,62620.36871,-84.231075369,33.746378184
17571659,756500.145,3737480.159,309.903,0.722,0.69403,6.146,62620.36874,-84.231075308,33.746378338
17571660,756500.141,3737480.14,309.837,0.725,0.68376,6.12,62620.36877000001,-84.231075355,33.746378172
17571661,756500.138,3737480.122,309.771,0.722,0.6734899999999999,6.093999999999999,62620.36881,-84.2310754,33.746378004
17571662,756500.137,3737480.115,309.697,0.706,0.6632100000000001,6.053999999999999,62620.368839999996,-84.231075412,33.746377941999995
17571701,756499.176,3737475.909,303.87,0.792,-0.21963000000000002,9.337,62620.371660000004,-84.231086993,33.746340286999995
17571785,756499.214,3737475.54,303.863,0.792,-0.21964,9.39,62620.38497000001,-84.231086691,33.746336955
17571867,756499.25,3737475.165,303.857,0.78,-0.21954,9.449,62620.39829,-84.231086405,33.746333568000004
17571948,756499.286,3737474.789,303.842,0.729,-0.21964,9.51,62620.4116,-84.23108612600001,33.74633017
17572107,756499.359,3737474.046,303.918,0.737,-0.20926999999999998,9.599,62620.4382,-84.231085551,33.746323456999995
17572189,756499.397,3737473.676,303.905,0.773,-0.20936999999999997,9.652999999999999,62620.45151,-84.23108525399999,33.746320116999996
17572270,756499.437,3737473.315,303.895,0.788,-0.20936999999999997,9.697000000000001,62620.46483,-84.23108492899999,33.746316858
17572350,756499.473,3737472.939,303.883,0.796,-0.20926999999999998,9.757,62620.47814,-84.231084649,33.746313463
17572431,756499.509,3737472.566,303.869,0.78,-0.20938,9.815,62620.491460000005,-84.23108436300001,33.746310087
17572511,756499.543,3737472.179,303.852,0.749,-0.20938,9.887,62620.50477000001,-84.231084115,33.746306593
17572750,756499.658,3737471.085,303.925,0.745,-0.19910999999999998,10.01,62620.54467999999,-84.231083189,33.746296709
17572831,756499.692,3737470.7,303.911,0.78,-0.19901,10.079,62620.55799,-84.231082934,33.746293236999996
17572911,756499.732,3737470.341,303.901,0.796,-0.19910999999999998,10.122,62620.5713,-84.231082607,33.746289989
17572991,756499.767,3737469.96,303.887,0.788,-0.19910999999999998,10.187000000000001,62620.58462,-84.23108234,33.746286551
17573071,756499.807,3737469.602,303.879,0.78,-0.19901,10.228,62620.597929999996,-84.23108200899999,33.746283315999996
17573151,756499.841,3737469.218,303.863,0.773,-0.19912,10.297,62620.61124,-84.231081758,33.746279849000004
17573232,756499.877,3737468.843,303.85,0.722,-0.19912,10.356,62620.624560000004,-84.231081482,33.746276463
17573476,756499.984,3737467.726,303.924,0.749,-0.18885,10.503,62620.66447999999,-84.231080643,33.746266375
17573558,756500.022,3737467.36,303.915,0.741,-0.18875,10.552999999999999,62620.677789999994,-84.231080343,33.746263065
17574418,756495.79,3737444.534,306.07,0.765,0.01674,30.241,62620.82362999999,-84.231132594,33.746058461
17574419,756495.79,3737444.524,305.758,0.757,0.00645,30.252,62620.82366,-84.231132598,33.746058366
17574420,756495.795,3737444.534,305.447,0.749,-0.0038399999999999997,30.245,62620.82369,-84.23113254100001,33.746058456
17574499,756495.912,3737444.561,306.069,0.769,0.01685,29.885,62620.83695,-84.231131269,33.746058674000004
17574500,756495.913,3737444.553,305.761,0.765,0.00655,29.894000000000002,62620.83697999999,-84.231131267,33.746058596
17574501,756495.921,3737444.575,305.454,0.761,-0.00374,29.874000000000002,62620.83701,-84.231131174,33.746058799000004
17574578,756496.034,3737444.584,306.062,0.765,0.01674,29.533,62620.85026,-84.231129954,33.746058854
17574579,756496.041,3737444.607,305.758,0.769,0.00645,29.51,62620.850289999995,-84.231129862,33.746059055
17574580,756496.038,3737444.583,305.454,0.769,-0.0038399999999999997,29.538,62620.850329999994,-84.231129906,33.746058838
17574657,756496.157,3737444.616,306.058,0.769,0.01674,29.171999999999997,62620.86358,-84.231128614,33.74605911
17574658,756496.162,3737444.626,305.758,0.765,0.00645,29.162,62620.86361,-84.231128559,33.746059198000005
17574659,756496.158,3737444.599,305.458,0.773,-0.0038399999999999997,29.193,62620.86365,-84.23112861199999,33.746058956
17574737,756496.281,3737444.649,306.058,0.765,0.01684,28.81,62620.8769,-84.23112727,33.746059374
17574738,756496.284,3737444.652,305.761,0.773,0.00655,28.807,62620.87693,-84.231127235,33.746059402
17574739,756496.28,3737444.627,305.464,0.773,-0.00374,28.836,62620.876970000005,-84.231127283,33.746059175999996
17574816,756496.404,3737444.681,306.052,0.765,0.01674,28.449,62620.89022,-84.231125928,33.74605963
17574817,756496.404,3737444.669,305.759,0.773,0.00645,28.461,62620.89025,-84.231125937,33.746059528
17574818,756496.408,3737444.679,305.466,0.765,-0.0038399999999999997,28.454,62620.89027999999,-84.231125883,33.746059618000004
17574895,756496.525,3737444.702,306.048,0.757,0.01674,28.099,62620.90354,-84.23112461699999,33.74605979
17574896,756496.527,3737444.699,305.759,0.765,0.00645,28.101999999999997,62620.90357,-84.2311246,33.746059767
17574897,756496.526,3737444.685,305.469,0.761,-0.0038399999999999997,28.12,62620.90361,-84.231124618,33.746059636999995
17586069,756501.692,3737392.458,307.322,0.741,0.05791,35.385999999999996,62622.82097000001,-84.231084038,33.745587888
17586070,756501.687,3737392.429,306.958,0.729,0.047619999999999996,35.403,62622.82101,-84.231084103,33.745587631
17586150,756501.819,3737392.461,307.313,0.816,0.05801,35.054,62622.83429,-84.231082668,33.745587891
17586151,756501.827,3737392.486,306.952,0.82,0.04772,35.016,62622.83432,-84.231082575,33.745588115
17586152,756501.821,3737392.456,306.592,0.827,0.03743,35.039,62622.83435,-84.231082646,33.745587842
17586153,756501.818,3737392.438,306.231,0.827,0.027139999999999997,35.053000000000004,62622.834389999996,-84.231082681,33.745587676
17586232,756501.956,3737392.507,307.296,0.82,0.05791,34.679,62622.8476,-84.231081175,33.745588268
17586233,756501.961,3737392.52,306.939,0.8,0.047619999999999996,34.654,62622.84763,-84.231081119,33.74558838
17586234,756501.961,3737392.511,306.582,0.8,0.03733,34.654,62622.84767,-84.231081124,33.745588305
17586235,756501.956,3737392.484,306.226,0.827,0.027039999999999998,34.677,62622.8477,-84.23108118399999,33.745588065
17586314,756502.092,3737392.548,307.283,0.804,0.05791,34.308,62622.86092000001,-84.231079693,33.745588608
17586315,756502.096,3737392.556,306.929,0.8,0.047619999999999996,34.288000000000004,62622.86095,-84.231079651,33.745588679
17586316,756502.1,3737392.566,306.576,0.82,0.03733,34.27,62622.86098,-84.231079604,33.745588763
17586317,756502.092,3737392.525,306.224,0.816,0.027039999999999998,34.306999999999995,62622.861020000004,-84.231079704,33.745588399
17586398,756502.226,3737392.58,307.273,0.808,0.05801,33.948,62622.874229999994,-84.231078241,33.745588857
17586399,756502.232,3737392.597,306.923,0.773,0.04772,33.918,62622.87427000001,-84.23107817,33.745589011999996
17586400,756502.23,3737392.581,306.574,0.812,0.03743,33.926,62622.8743,-84.231078198,33.745588871
17586401,756502.23,3737392.576,306.225,0.8,0.027139999999999997,33.927,62622.87433,-84.231078195,33.745588821999995
17586479,756502.359,3737392.615,307.602,0.737,0.0682,33.598,62622.88751,-84.231076793,33.745589148
17586480,756502.364,3737392.628,307.256,0.812,0.05791,33.57,62622.88755,-84.231076738,33.745589257
17586481,756502.37,3737392.644,306.91,0.8,0.047619999999999996,33.542,62622.887579999995,-84.231076673,33.745589399
17586482,756502.373,3737392.651,306.564,0.827,0.03733,33.525999999999996,62622.887610000005,-84.231076632,33.745589466999995
17586483,756502.365,3737392.61,306.22,0.824,0.027039999999999998,33.564,62622.88765,-84.231076734,33.745589095
17586561,756502.497,3737392.662,307.585,0.765,0.0682,33.222,62622.90083,-84.231075296,33.745589531
17586562,756502.504,3737392.683,307.242,0.816,0.05791,33.185,62622.900870000005,-84.231075214,33.745589719
17586563,756502.508,3737392.69,306.9,0.816,0.047619999999999996,33.166,62622.9009,-84.231075174,33.745589783
17586564,756502.499,3737392.65,306.559,0.827,0.03733,33.199,62622.900929999996,-84.231075273,33.745589427
17586565,756502.499,3737392.641,306.218,0.827,0.027039999999999998,33.204,62622.90097,-84.23107528199999,33.745589341999995
17586643,756502.636,3737392.714,307.57,0.788,0.0683,32.84,62622.91415,-84.23107378,33.745589966
17586644,756502.638,3737392.716,307.232,0.827,0.05801,32.823,62622.91417999999,-84.231073756,33.745589984
17586645,756502.64,3737392.715,306.894,0.824,0.04772,32.812,62622.91421,-84.231073739,33.74558998
17586646,756502.634,3737392.685,306.557,0.835,0.03743,32.835,62622.91425,-84.231073809,33.745589708000004
17586647,756502.634,3737392.676,306.219,0.839,0.027139999999999997,32.84,62622.91428,-84.231073817,33.745589626
17586725,756502.766,3737392.729,307.551,0.8,0.0682,32.496,62622.92746,-84.231072373,33.745590072
17586726,756502.774,3737392.753,307.215,0.824,0.05791,32.455999999999996,62622.927489999995,-84.231072283,33.745590291
17586727,756502.774,3737392.745,306.881,0.835,0.047619999999999996,32.453,62622.92752999999,-84.23107228800001,33.745590216
17586728,756502.773,3737392.735,306.548,0.847,0.03733,32.455999999999996,62622.927560000004,-84.231072301,33.745590121
17586729,756502.769,3737392.714,306.214,0.839,0.027039999999999998,32.473,62622.92759,-84.231072344,33.745589935
17586807,756502.902,3737392.759,307.203,0.718,0.05791,32.122,62622.94081,-84.23107090399999,33.745590309
17586808,756502.902,3737392.755,306.873,0.753,0.047619999999999996,32.115,62622.940839999996,-84.231070897,33.745590273000005
17586809,756502.906,3737392.763,306.542,0.761,0.03733,32.099000000000004,62622.940870000006,-84.231070856,33.745590344
17586810,756502.903,3737392.743,306.212,0.769,0.027039999999999998,32.115,62622.940910000005,-84.231070895,33.745590164
17627138,756530.617,3737269.776,302.482,0.757,-0.17837999999999998,8.285,62629.18614,-84.23080765899999,33.744475682
17627231,756530.649,3737269.4,302.456,0.761,-0.17848,8.359,62629.19946,-84.230807425,33.744472285
17627232,756530.651,3737269.407,302.37,0.737,-0.18875999999999998,8.37,62629.19949,-84.230807402,33.744472351999995
17627324,756530.67,3737269.006,302.433,0.702,-0.17849,8.437999999999999,62629.212779999994,-84.230807311,33.744468735
17629347,756531.223,3737261.015,301.979,0.741,-0.17855,9.889,62629.49249,-84.230803662,33.744396607
17629348,756531.222,3737261.01,301.873,0.733,-0.18883,9.916,62629.49252000001,-84.23080367600001,33.744396568
17629447,756531.253,3737260.631,301.955,0.741,-0.17845,9.971,62629.5058,-84.23080345300001,33.744393138
17629548,756531.284,3737260.251,301.931,0.745,-0.17855,10.048,62629.519120000004,-84.230803229,33.744389712
17629649,756531.319,3737259.887,301.911,0.741,-0.17855,10.109,62629.53242999999,-84.23080296,33.744386423
17629751,756531.348,3737259.503,301.888,0.737,-0.17845999999999998,10.19,62629.54575,-84.230802748,33.744382959
17629852,756531.383,3737259.137,301.975,0.725,-0.16827999999999999,10.231,62629.55903,-84.230802483,33.744379654
17629853,756531.384,3737259.141,301.868,0.741,-0.17856,10.249,62629.55906,-84.230802473,33.744379689
17629954,756531.419,3737258.779,301.957,0.737,-0.16827999999999999,10.286,62629.57234,-84.230802197,33.744376414
17629955,756531.415,3737258.763,301.845,0.737,-0.17856,10.325,62629.57237,-84.23080224600001,33.744376272
17630056,756531.451,3737258.404,301.936,0.733,-0.16818,10.357999999999999,62629.58565,-84.230801961,33.744373028000005
17630057,756531.45,3737258.4,301.827,0.737,-0.17845999999999998,10.384,62629.58568,-84.230801972,33.744372997
17630159,756531.481,3737258.02,301.912,0.729,-0.16829000000000002,10.44,62629.59896,-84.230801751,33.744369561
17630160,756531.48,3737258.015,301.801,0.741,-0.17857,10.467,62629.59899,-84.230801765,33.744369523
17630262,756531.515,3737257.641,301.891,0.737,-0.16829000000000002,10.504000000000001,62629.612279999994,-84.23080149100001,33.744366141
17630263,756531.513,3737257.632,301.779,0.729,-0.17857,10.536,62629.612310000004,-84.230801519,33.744366063
17630365,756531.546,3737257.249,301.869,0.753,-0.16819,10.581,62629.625589999996,-84.230801269,33.744362603
