pic_id,easting,northing,altitude,long,lat
12429,736778.311,3722617.272,303.855,-84.44774329,33.61704846
12430,736773.334,3722617.967,304.038,-84.4477967,33.61705583
12431,736768.408,3722618.757,304.149,-84.44784954,33.61706405
12432,736763.509,3722619.548,304.319,-84.44790209,33.61707226
12433,736758.641,3722620.245,304.47,-84.44795434,33.61707963
12434,736753.712,3722620.942,304.581,-84.44800724,33.617087
12435,736748.735,3722621.636,304.782,-84.44806065,33.61709436
12436,736743.891,3722622.338,304.904,-84.44811264,33.61710176
12437,736738.916,3722623.009,305.112,-84.44816604,33.61710892
12438,736733.957,3722623.546,305.224,-84.4482193,33.61711486
12439,736729.098,3722624.244,305.368,-84.44827144,33.61712223
12440,736724.123,3722624.94,305.544,-84.44832484,33.6171296
12441,736719.229,3722625.738,305.655,-84.44837734,33.61713788
12442,736714.343,3722626.514,305.765,-84.44842975,33.61714596
12443,736709.389,3722627.206,305.95,-84.44848292,33.6171533
12444,736704.481,3722627.891,306.084,-84.4485356,33.61716056
12445,736699.715,3722628.58,306.193,-84.44858674,33.61716783
12446,736694.84,3722629.262,306.401,-84.44863906,33.61717506
12447,736689.954,3722629.963,306.51,-84.4486915,33.61718246
12448,736685.058,3722630.808,306.618,-84.448744,33.61719116
12449,736680.067,3722631.484,306.752,-84.44879757,33.61719836
12450,736675.226,3722632.16,306.933,-84.44884953,33.61720553
12451,736670.343,3722632.906,307.04,-84.44890192,33.61721334
12452,736665.356,3722633.685,307.148,-84.44895542,33.61722146
12453,736660.454,3722634.456,307.309,-84.44900801,33.6172295
12454,736655.562,3722635.208,307.461,-84.4490605,33.61723736
12455,736650.624,3722635.87,307.567,-84.4491135,33.61724443
12456,736645.684,3722636.667,307.673,-84.4491665,33.61725271
12457,736640.768,3722637.377,307.779,-84.44921925,33.6172602
12458,736635.873,3722638.188,307.884,-84.44927175,33.61726859
12459,736630.982,3722638.874,307.988,-84.44932425,33.61727586
12460,736626.114,3722639.528,308.093,-84.4493765,33.61728283
12461,736621.242,3722640.361,308.198,-84.44942875,33.61729142
12462,736616.243,3722641.012,308.402,-84.44948242,33.6172984
12463,736611.39,3722641.661,308.506,-84.44953451,33.61730533
12464,736606.422,3722642.321,308.609,-84.44958784,33.61731238
12465,736601.578,3722643.136,308.712,-84.44963979,33.6173208
12466,736596.621,3722643.775,308.816,-84.44969301,33.61732766
12467,736591.687,3722644.446,308.918,-84.44974597,33.6173348
12468,736586.75,3722645.235,309.041,-84.44979893,33.617343
12469,736581.852,3722645.914,309.223,-84.4498515,33.61735021
12470,736577.044,3722646.689,309.324,-84.44990307,33.61735826
12471,736572.017,3722647.368,309.427,-84.44995703,33.6173655
12472,736567.152,3722648.183,309.528,-84.45000921,33.61737392
12473,736562.288,3722648.944,309.628,-84.45006139,33.61738186
12474,736557.38,3722649.625,309.7,-84.45011407,33.61738909
12475,736552.406,3722650.436,309.73,-84.45016743,33.6173975
12476,736547.492,3722651.258,309.833,-84.45022013,33.617406
12477,736542.603,3722652.077,309.968,-84.45027257,33.61741446
12478,736537.642,3722652.839,310.1,-84.45032579,33.61742243
12479,736532.684,3722653.552,310.14,-84.450379,33.61742996
12480,736527.698,3722654.387,310.287,-84.45043248,33.61743859
12481,736522.764,3722655.139,310.448,-84.45048542,33.61744646
12482,736517.839,3722655.788,310.552,-84.45053828,33.6174534
12483,736512.894,3722656.543,310.6,-84.45059134,33.6174613
12484,736508.025,3722657.277,310.66,-84.45064359,33.617469
12485,736503.157,3722657.93,310.765,-84.45069584,33.61747596
12486,736498.206,3722658.578,310.869,-84.45074899,33.6174829
12487,736493.334,3722659.357,310.9,-84.45080125,33.617491
12488,736488.37,3722660.056,310.976,-84.45085453,33.6174984
12489,736483.513,3722660.702,311.08,-84.45090667,33.6175053
12490,736478.538,3722661.348,311.1,-84.45096007,33.61751223
12491,736473.692,3722661.994,311.188,-84.45101209,33.61751913
12492,736468.751,3722662.802,311.291,-84.45106509,33.6175275
12493,736463.938,3722663.463,311.3,-84.45111675,33.61753453
12494,736458.991,3722664.104,311.396,-84.45116986,33.6175414
12495,736454.034,3722664.743,311.5,-84.45122308,33.61754826
12496,736449.227,3722665.572,311.6,-84.45127463,33.6175568
12497,736444.27,3722666.211,311.606,-84.45132784,33.61756366
12498,736439.313,3722666.867,311.7,-84.45138106,33.61757067
12499,736434.375,3722667.673,311.711,-84.45143402,33.61757903
12500,736429.466,3722668.331,311.813,-84.45148672,33.61758605
12501,736424.505,3722669.131,311.9,-84.45153994,33.61759436
12502,736419.599,3722669.803,311.918,-84.45159259,33.6176015
12503,736414.741,3722670.6,312,-84.4516447,33.61760976
12504,736409.759,3722671.291,312.025,-84.45169818,33.61761709
12505,736404.796,3722672.075,312.1,-84.45175142,33.61762526
12506,736399.898,3722672.786,312.134,-84.45180398,33.61763275
12507,736394.948,3722673.557,312.2,-84.45185709,33.6176408
12508,736390.127,3722674.204,312.241,-84.45190884,33.6176477
12509,736385.211,3722674.935,312.3,-84.45196159,33.61765538
12510,736380.279,3722675.685,312.349,-84.4520145,33.61766323
12511,736375.377,3722676.33,312.4,-84.45206713,33.61767013
12512,736370.48,3722677.078,312.456,-84.45211967,33.61767796
12513,736365.565,3722677.805,312.5,-84.45217241,33.6176856
12514,736360.605,3722678.56,312.5,-84.45222563,33.6176935
12515,736355.748,3722679.272,312.566,-84.45227775,33.617701
12516,736350.844,3722679.913,312.6,-84.45233039,33.61770786
12517,736345.884,3722680.685,312.671,-84.45238361,33.61771592
12518,736340.949,3722681.375,312.7,-84.45243657,33.61772323
12519,736336.132,3722682.156,312.777,-84.45248825,33.61773134
12520,736331.258,3722682.834,312.8,-84.45254056,33.61773853
12521,736326.321,3722683.62,312.8,-84.45259352,33.61774671
12522,736321.387,3722684.292,312.883,-84.45264648,33.61775386
12523,736316.427,3722685.092,312.9,-84.45269969,33.61776217
12524,736311.465,3722685.922,312.9,-84.45275291,33.61777075
12525,736306.483,3722686.586,312.993,-84.45280639,33.61777783
12526,736301.647,3722687.411,313,-84.45285825,33.61778634
12527,736296.666,3722688.245,313,-84.45291167,33.61779496
12528,736291.709,3722689.071,313,-84.45296484,33.6178035
12529,736286.902,3722689.725,313,-84.45301644,33.61781046
12530,736281.965,3722690.551,313.009,-84.45306939,33.617819
12531,736277.028,3722691.357,313.1,-84.45312235,33.61782736
12532,736272.115,3722692.02,313.1,-84.45317509,33.61783442
12533,736267.336,3722692.816,313.1,-84.45322634,33.61784266
12534,736262.427,3722693.482,313.1,-84.45327904,33.61784975
12535,736257.537,3722694.266,313.1,-84.45333149,33.6178579
12536,736252.62,3722694.933,313.12,-84.45338427,33.617865
12537,736247.609,3722695.709,313.2,-84.45343804,33.6178731
12538,736242.724,3722696.339,313.2,-84.45349048,33.61787986
12539,736237.814,3722697.02,313.2,-84.45354318,33.61788709
12540,736232.859,3722697.791,313.2,-84.45359634,33.61789513
12541,736227.839,3722698.422,313.2,-84.45365024,33.61790193
12542,736222.952,3722699.109,313.2,-84.45370269,33.61790921
12543,736218.064,3722699.868,313.2,-84.45375513,33.61791713
12544,736213.125,3722700.56,313.2,-84.45380814,33.61792446
12545,736208.159,3722701.308,313.2,-84.45386142,33.6179323
12546,736203.321,3722701.998,313.165,-84.45391334,33.61793959
12547,736198.424,3722702.806,313.1,-84.45396587,33.61794796
12548,736193.486,3722703.547,313.1,-84.45401886,33.61795573
12549,736188.565,3722704.242,313.1,-84.45407167,33.61796309
12550,736183.627,3722705.05,313.062,-84.45412464,33.61797146
12551,736178.762,3722705.864,313,-84.45417682,33.61797988
12552,736173.81,3722706.681,313,-84.45422994,33.61798834
12553,736168.83,3722707.42,313,-84.45428337,33.6179961
12554,736163.944,3722708.131,312.956,-84.45433581,33.61800359
12555,736158.985,3722708.948,312.9,-84.454389,33.61801205
12556,736153.986,3722709.768,312.9,-84.45444262,33.61802055
12557,736149.072,3722710.59,312.9,-84.45449532,33.61802905
12558,736144.238,3722711.415,312.849,-84.45454717,33.61803755
12559,736139.376,3722712.243,312.8,-84.45459931,33.61804609
12560,736134.463,3722713.065,312.8,-84.45465201,33.61805459
12561,736129.525,3722713.892,312.8,-84.45470497,33.61806313
12562,736124.587,3722714.718,312.8,-84.45475793,33.61807167
12563,736119.674,3722715.54,312.8,-84.45481063,33.61808017
12564,736114.861,3722716.365,312.735,-84.45486225,33.61808867
12565,736110.002,3722717.189,312.7,-84.45491436,33.61809717
12566,736105.085,3722718.138,312.7,-84.45496706,33.61810681
12567,736100.195,3722719.015,312.7,-84.4550195,33.6181158
12568,736095.302,3722719.966,312.628,-84.45507194,33.61812545
12569,736090.407,3722720.972,312.6,-84.45512439,33.6181356
12570,736085.513,3722721.978,312.6,-84.45517683,33.61814575
12571,736080.668,3722722.974,312.525,-84.45522875,33.6181558
12572,736075.798,3722723.975,312.5,-84.45528094,33.6181659
12573,736070.952,3722724.971,312.5,-84.45533286,33.61817595
12574,736066.106,3722725.967,312.423,-84.45538479,33.618186
12575,736061.257,3722727.106,312.4,-84.45543671,33.61819734
12576,736056.434,3722728.139,312.4,-84.45548838,33.61820771
12577,736051.613,3722729.13,312.4,-84.45554004,33.61821771
12578,736046.668,3722730.261,312.4,-84.455593,33.618229
12579,736041.783,3722731.443,312.4,-84.4556453,33.61824073
12580,736036.935,3722732.48,312.322,-84.45569723,33.61825115
12581,736032.062,3722733.627,312.3,-84.45574941,33.61826257
12582,736027.211,3722734.81,312.3,-84.45580134,33.6182743
12583,736022.341,3722735.848,312.3,-84.45585352,33.61828473
12584,736017.443,3722737.006,312.3,-84.45590596,33.61829625
12585,736012.698,3722738.197,312.217,-84.45595675,33.61830804
12586,736007.849,3722739.385,312.2,-84.45600866,33.61831982
12587,736002.998,3722740.568,312.2,-84.45606059,33.61833155
12588,735998.148,3722741.749,312.2,-84.45611251,33.61834327
12589,735993.427,3722743.094,312.2,-84.456163,33.61835643
12590,735988.621,3722744.296,312.114,-84.45621444,33.61836833
12591,735983.796,3722745.473,312.1,-84.4562661,33.61838
12592,735978.99,3722746.8,312.1,-84.45631751,33.61839303
12593,735974.207,3722748.148,312.1,-84.45636866,33.61840623
12594,735969.425,3722749.495,312.017,-84.45641981,33.61841943
12595,735964.646,3722750.689,312,-84.45647096,33.61843125
12596,735959.885,3722752.148,312,-84.45652185,33.61844545
12597,735955.15,3722753.517,311.921,-84.45657249,33.61845883
12598,735950.272,3722754.854,311.9,-84.45662467,33.61847196
12599,735945.527,3722756.18,311.9,-84.45667542,33.61848496
12600,735940.79,3722757.649,311.827,-84.45672605,33.61849925
12601,735935.966,3722759.153,311.8,-84.4567776,33.61851387
12602,735931.206,3722760.66,311.732,-84.45682847,33.6185285
12603,735926.468,3722762.175,311.7,-84.4568791,33.6185432
12604,735921.729,3722763.69,311.7,-84.45692974,33.6185579
12605,735916.99,3722765.204,311.638,-84.45698037,33.6185726
12606,735912.228,3722766.727,311.6,-84.45703126,33.61858737
12607,735907.465,3722768.25,311.6,-84.45708215,33.61860215
12608,735902.678,3722769.78,311.542,-84.4571333,33.618617
12609,735897.916,3722771.302,311.5,-84.45718419,33.61863177
12610,735893.129,3722772.833,311.5,-84.45723534,33.61864662
12611,735888.425,3722774.365,311.445,-84.45728559,33.61866147
12612,735883.685,3722775.905,311.4,-84.45733624,33.6186764
12613,735878.978,3722777.535,311.4,-84.4573865,33.61869213
12614,735874.237,3722779.162,311.4,-84.45743713,33.61870784
12615,735869.506,3722780.702,311.4,-84.45748767,33.61872276
12616,735864.847,3722782.34,311.349,-84.45753742,33.61873855
12617,735860.109,3722783.969,311.3,-84.45758802,33.61875428
12618,735855.373,3722785.603,311.3,-84.45763859,33.61877005
12619,735850.737,3722787.228,311.3,-84.45768809,33.61878572
12620,735846.054,3722788.869,311.3,-84.45773809,33.61880155
12621,735841.319,3722790.502,311.3,-84.45778865,33.61881731
12622,735836.56,3722792.05,311.251,-84.4578395,33.61883231
12623,735831.854,3722793.699,311.2,-84.45788975,33.61884821
12624,735827.147,3722795.35,311.2,-84.45794,33.61886413
12625,735822.443,3722796.907,311.2,-84.45799025,33.6188792
12626,735817.714,3722798.567,311.2,-84.45804075,33.61889521
12627,735812.961,3722800.231,311.2,-84.4580915,33.61891125
12628,735808.294,3722801.805,311.2,-84.45814134,33.61892647
12629,735803.564,3722803.501,311.143,-84.45819184,33.6189428
12630,735798.764,3722805.169,311.1,-84.45824309,33.61895889
12631,735794.041,3722806.767,311.1,-84.45829354,33.61897434
12632,735789.378,3722808.367,311.1,-84.45834333,33.61898979
12633,735784.714,3722810.094,311.1,-84.45839311,33.61900638
12634,735780.028,3722811.76,311.028,-84.45844314,33.61902243
12635,735775.321,3722813.376,311,-84.4584934,33.61903803
12636,735770.633,3722815.13,311,-84.45854343,33.61905488
12637,735765.948,3722816.777,311,-84.45859345,33.61907075
12638,735761.286,3722818.377,310.914,-84.45864324,33.6190862
12639,735756.598,3722820.149,310.9,-84.45869326,33.61910321
12640,735751.936,3722821.769,310.9,-84.45874304,33.61911884
12641,735747.274,3722823.369,310.9,-84.45879283,33.61913429
12642,735742.608,3722825.151,310.9,-84.45884261,33.61915138
12643,735737.792,3722826.75,310.9,-84.45889406,33.61916685
12644,735733.153,3722828.343,310.9,-84.4589436,33.61918223
12645,735728.514,3722829.947,310.9,-84.45899314,33.61919771
12646,735723.832,3722831.72,310.9,-84.45904309,33.61921472
12647,735719.072,3722833.309,310.9,-84.45909394,33.6192301
12648,735714.569,3722834.905,310.9,-84.45914201,33.61924547
12649,735709.93,3722836.529,310.9,-84.45919155,33.61926113
12650,735705.256,3722838.274,310.9,-84.45924142,33.61927789
12651,735700.493,3722839.862,310.9,-84.4592923,33.61929326
12652,735695.83,3722841.509,310.9,-84.45934209,33.61930913
12653,735691.142,3722843.255,310.929,-84.45939211,33.6193259
12654,735686.458,3722844.864,311,-84.45944214,33.61934143
12655,735681.805,3722846.547,311,-84.4594918,33.61935763
12656,735677.172,3722848.291,311,-84.45954124,33.61937437
12657,735672.442,3722849.915,311,-84.45959175,33.61939005
12658,735667.767,3722851.548,311.05,-84.45964167,33.6194058
12659,735663.07,3722853.189,311.1,-84.45969183,33.61942162
12660,735658.39,3722854.83,311.1,-84.4597418,33.61943745
12661,735653.629,3722856.486,311.168,-84.45979263,33.61945342
12662,735649.267,3722858.152,311.2,-84.45983917,33.6194694
12663,735644.736,3722859.665,311.281,-84.45988757,33.61948403
12664,735639.902,3722861.299,311.3,-84.4599392,33.61949983
12665,735635.206,3722862.965,311.395,-84.45998934,33.61951588
12666,735630.508,3722864.639,311.403,-84.4600395,33.619532
12667,735625.808,3722866.314,311.51,-84.46008967,33.61954813
12668,735621.109,3722867.987,311.6,-84.46013984,33.61956425
12669,735616.41,3722869.662,311.625,-84.46019,33.61958038
12670,735611.713,3722871.276,311.732,-84.46024017,33.61959596
12671,735606.995,3722872.833,311.841,-84.46029057,33.61961104
12672,735602.254,3722874.433,311.949,-84.4603412,33.6196265
12673,735597.513,3722876.027,312.058,-84.46039184,33.61964192
12674,735592.73,3722877.609,312.167,-84.46044294,33.61965723
12675,735587.949,3722879.112,312.277,-84.46049404,33.61967183
12676,735583.124,3722880.628,312.387,-84.4605456,33.61968656
12677,735578.32,3722882.138,312.497,-84.46059694,33.61970123
12678,735573.65,3722883.658,312.615,-84.46064684,33.61971596
12679,735568.873,3722885.169,312.817,-84.46069788,33.61973063
12680,735564.155,3722886.696,312.929,-84.4607483,33.61974543
12681,735559.389,3722888.214,313.078,-84.46079922,33.61976016
12682,735554.637,3722889.739,313.25,-84.46085,33.61977496
12683,735549.884,3722891.265,313.422,-84.46090079,33.61978976
12684,735545.054,3722892.805,313.573,-84.4609524,33.6198047
12685,735540.295,3722894.345,313.685,-84.46100325,33.61981963
12686,735535.535,3722895.9,313.896,-84.4610541,33.6198347
12687,735530.777,3722897.277,314.012,-84.46110499,33.61984816
12688,735526.112,3722898.85,314.125,-84.46115481,33.61986336
12689,735521.291,3722900.352,314.28,-84.46120634,33.61987796
12690,735516.538,3722901.724,314.455,-84.46125717,33.61989138
12691,735511.769,3722903.097,314.57,-84.46130817,33.6199048
12692,735506.93,3722904.466,314.685,-84.46135992,33.61991821
12693,735502.225,3722905.847,314.901,-84.46141023,33.61993169
12694,735497.387,3722907.216,315.015,-84.46146198,33.6199451
12695,735492.575,3722908.594,315.131,-84.46151344,33.61995858
12696,735487.843,3722909.967,315.246,-84.46156404,33.619972
12697,735482.987,3722911.23,315.3,-84.46161601,33.61998445
12698,735478.227,3722912.544,315.377,-84.46166692,33.61999734
12699,735473.365,3722913.758,315.494,-84.46171897,33.62000936
12700,735468.501,3722915.111,315.51,-84.461771,33.62002263
12701,735463.763,3722916.33,315.626,-84.4618217,33.62003466
12702,735458.905,3722917.63,315.742,-84.46187368,33.62004745
12703,735454.051,3722918.793,315.857,-84.46192565,33.620059
12704,735449.309,3722919.959,315.9,-84.46197642,33.62007055
12705,735444.514,3722921.278,315.987,-84.46202771,33.6200835
12706,735439.68,3722922.459,316.003,-84.46207946,33.62009521
12707,735434.868,3722923.612,316.1,-84.46213099,33.62010666
12708,735430.005,3722924.822,316.132,-84.46218304,33.62011864
12709,735425.105,3722926.093,316.2,-84.46223548,33.62013118
12710,735420.314,3722927.241,316.2,-84.46228678,33.62014258
12711,735415.431,3722928.381,316.2,-84.46233907,33.62015393
12712,735410.64,3722929.517,316.2,-84.46239037,33.62016523
12713,735405.87,3722930.66,316.2,-84.46244144,33.62017658
12714,735400.924,3722931.823,316.2,-84.4624944,33.62018815
12715,735395.996,3722933.078,316.227,-84.46254715,33.62020055
12716,735391.208,3722934.09,316.3,-84.46259845,33.62021073
12717,735386.331,3722935.236,316.3,-84.46265067,33.62022213
12718,735381.492,3722936.376,316.3,-84.46270249,33.62023348
12719,735376.616,3722937.511,316.3,-84.4627547,33.62024478
12720,735371.692,3722938.644,316.3,-84.46280744,33.62025608
12721,735366.949,3722939.591,316.3,-84.46285827,33.62026566
12722,735362.025,3722940.724,316.3,-84.462911,33.62027696
12723,735357.102,3722941.797,316.267,-84.46296374,33.62028771
12724,735352.253,3722942.808,316.2,-84.4630157,33.6202979
12725,735347.372,3722943.843,316.2,-84.463068,33.6203083
12726,735342.427,3722944.907,316.126,-84.46312097,33.62031898
12727,735337.599,3722945.892,316.013,-84.46317271,33.62032892
12728,735332.658,3722946.828,315.999,-84.46322568,33.62033845
12729,735327.822,3722947.95,315.884,-84.46327747,33.62034963
12730,735322.865,3722948.835,315.769,-84.46333062,33.6203587
12731,735317.991,3722949.647,315.7,-84.4633829,33.62036709
12732,735313.099,3722950.585,315.64,-84.46343534,33.62037663
12733,735308.221,3722951.516,315.6,-84.46348764,33.62038609
12734,735303.277,3722952.605,315.513,-84.4635406,33.620397
12735,735298.379,3722953.549,315.5,-84.4635931,33.62040659
12736,735293.636,3722954.473,315.4,-84.46364394,33.62041596
12737,735288.783,3722955.385,315.4,-84.46369597,33.62042525
12738,735283.875,3722956.297,315.365,-84.46374859,33.62043455
12739,735278.943,3722957.202,315.3,-84.46380147,33.6204438
12740,735274.133,3722958.105,315.3,-84.46385304,33.620453
12741,735269.242,3722959.003,315.234,-84.46390548,33.62046217
12742,735264.264,3722959.761,315.123,-84.46395889,33.6204701
12743,735259.442,3722960.617,315.1,-84.4640106,33.62047888
12744,735254.481,3722961.518,315.1,-84.46406379,33.62048809
12745,735249.534,3722962.413,315,-84.46411684,33.62049725
12746,735244.696,3722963.316,314.982,-84.4641687,33.62050646
12747,735239.739,3722964.16,314.9,-84.46422187,33.62051516
12748,735234.807,3722964.92,314.862,-84.46427479,33.62052309
12749,735229.873,3722965.724,314.8,-84.46432772,33.62053143
12750,735224.916,3722966.522,314.8,-84.46438089,33.62053971
12751,735219.962,3722967.293,314.733,-84.46443405,33.62054776
12752,735215.127,3722967.989,314.7,-84.46448594,33.6205551
12753,735210.187,3722968.685,314.613,-84.46453896,33.62056246
12754,735205.256,3722969.374,314.6,-84.46459189,33.62056976
12755,735200.303,3722970.054,314.6,-84.46464505,33.62057698
12756,735195.398,3722970.569,314.6,-84.46469774,33.6205827
12757,735190.468,3722971.258,314.6,-84.46475066,33.62059
12758,735185.531,3722971.876,314.566,-84.46480367,33.62059666
12759,735180.546,3722972.435,314.5,-84.46485721,33.6206028
12760,735175.683,3722973.115,314.5,-84.46490941,33.62061
12761,735170.731,3722973.684,314.5,-84.46496259,33.62061622
12762,735165.784,3722974.289,314.5,-84.46501572,33.62062276
12763,735160.784,3722974.83,314.5,-84.46506942,33.62062874
12764,735155.862,3722975.466,314.5,-84.46512227,33.62063556
12765,735150.936,3722975.982,314.5,-84.46517519,33.6206413
12766,735146,3722976.655,314.5,-84.46522817,33.62064845
12767,735140.902,3722977.14,314.5,-84.46528295,33.62065395
12768,735135.952,3722977.671,314.5,-84.46533612,33.62065983
12769,735131.008,3722978.308,314.534,-84.4653892,33.62066666
12770,735126.117,3722978.804,314.6,-84.46544175,33.62067221
12771,735121.099,3722979.405,314.6,-84.46549564,33.62067873
12772,735116.164,3722979.985,314.6,-84.46554864,33.62068505
12773,735111.171,3722980.634,314.6,-84.46560224,33.620692
12774,735106.253,3722981.174,314.6,-84.46565507,33.62069795
12775,735101.353,3722981.863,314.606,-84.46570766,33.62070524
12776,735096.298,3722982.366,314.7,-84.46576197,33.62071089
12777,735091.411,3722982.87,314.7,-84.46581447,33.62071651
12778,735086.48,3722983.371,314.743,-84.46586745,33.62072211
12779,735081.505,3722983.874,314.8,-84.4659209,33.62072774
12780,735076.618,3722984.378,314.8,-84.4659734,33.62073336
12781,735071.633,3722984.729,314.88,-84.466027,33.62073763
12782,735066.716,3722985.196,314.9,-84.46607984,33.62074292
12783,735061.657,3722985.514,314.9,-84.46613424,33.6207469
12784,735056.749,3722985.987,314.919,-84.46618697,33.62075225
12785,735051.773,3722986.344,315,-84.46624047,33.62075656
12786,735046.761,3722986.765,315,-84.46629434,33.62076146
12787,735041.791,3722987.059,315,-84.46634779,33.62076521
12788,735036.865,3722987.353,315.07,-84.46640077,33.62076895
12789,735031.853,3722987.798,315.1,-84.46645464,33.62077406
12790,735026.965,3722988.126,315.1,-84.4665072,33.6207781
12791,735021.972,3722988.416,315.105,-84.4665609,33.62078181
12792,735017.107,3722988.709,315.2,-84.46661322,33.62078553
12793,735012.096,3722989,315.2,-84.46666711,33.62078925
12794,735007.108,3722989.288,315.2,-84.46672076,33.62079295
12795,735002.142,3722989.575,315.25,-84.46677417,33.62079663
12796,734997.153,3722989.863,315.3,-84.46682782,33.62080033
12797,734992.21,3722990.149,315.3,-84.46688099,33.620804
12798,734987.267,3722990.434,315.3,-84.46693415,33.62080766
12799,734982.323,3722990.721,315.3,-84.46698732,33.62081133
12800,734977.402,3722991.005,315.3,-84.46704025,33.62081498
12801,734972.327,3722991.267,315.4,-84.46709484,33.62081846
12802,734967.426,3722991.382,315.4,-84.46714759,33.62082058
12803,734962.406,3722991.659,315.4,-84.46720159,33.62082418
12804,734957.485,3722991.872,315.4,-84.46725453,33.62082719
12805,734952.555,3722992.025,315.44,-84.46730759,33.62082965
12806,734947.537,3722992.207,315.5,-84.46736159,33.6208324
12807,734942.637,3722992.282,315.5,-84.46741434,33.62083416
12808,734937.694,3722992.46,315.5,-84.46746753,33.62083685
12809,734932.702,3722992.609,315.56,-84.46752126,33.6208393
12810,734927.735,3722992.68,315.6,-84.46757474,33.62084103
12811,734922.793,3722992.75,315.6,-84.46762795,33.62084275
12812,734917.874,3722992.818,315.6,-84.46768091,33.62084445
12813,734912.844,3722992.884,315.672,-84.46773507,33.62084616
12814,734907.93,3722992.952,315.7,-84.46778798,33.62084785
12815,734902.943,3722993.018,315.7,-84.46784167,33.62084955
12816,734897.916,3722993.083,315.7,-84.4678958,33.62085124
12817,734892.912,3722993.147,315.778,-84.46794967,33.62085292
12818,734887.909,3722993.211,315.8,-84.46800354,33.6208546
12819,734882.907,3722993.276,315.8,-84.4680574,33.62085629
12820,734877.907,3722993.191,315.881,-84.46811127,33.62085663
12821,734873.007,3722993.223,315.9,-84.46816404,33.620858
12822,734868.007,3722993.288,315.9,-84.46821787,33.62085969
12823,734862.955,3722993.353,315.985,-84.46827227,33.62086139
12824,734857.906,3722993.256,316,-84.46832667,33.62086163
12825,734852.969,3722993.302,316,-84.46837984,33.62086313
12826,734847.883,3722993.368,316.093,-84.4684346,33.62086485
12827,734842.933,3722993.259,316.1,-84.46848794,33.62086496
12828,734837.991,3722993.321,316.1,-84.46854115,33.62086661
12829,734833.028,3722993.202,316.2,-84.46859463,33.62086663
12830,734828.057,3722993.092,316.2,-84.4686482,33.62086673
12831,734822.946,3722993.141,316.21,-84.46870324,33.6208683
12832,734817.983,3722993.019,316.3,-84.46875672,33.6208683
12833,734813.022,3722992.898,316.3,-84.46881019,33.6208683
12834,734808.059,3722992.776,316.32,-84.46886367,33.6208683
12835,734803.098,3722992.655,316.4,-84.46891714,33.6208683
12836,734798.136,3722992.483,316.4,-84.46897062,33.62086785
12837,734793.178,3722992.227,316.43,-84.46902409,33.62086663
12838,734788.24,3722992.106,316.5,-84.46907731,33.62086663
12839,734783.277,3722991.984,316.5,-84.46913079,33.62086663
12840,734778.342,3722991.789,316.5,-84.469184,33.62086596
12841,734773.382,3722991.557,316.544,-84.46923748,33.62086496
12842,734768.445,3722991.436,316.6,-84.46929069,33.62086496
12843,734763.484,3722991.223,316.6,-84.46934417,33.62086413
12844,734758.525,3722991.009,316.6,-84.46939764,33.6208633
12845,734753.477,3722990.78,316.657,-84.46945207,33.62086235
12846,734748.451,3722990.577,316.7,-84.46950626,33.62086163
12847,734743.491,3722990.337,316.7,-84.46955974,33.62086056
12848,734738.507,3722990.149,316.7,-84.46961347,33.62085996
12849,734733.545,3722990.027,316.7,-84.46966694,33.62085996
12850,734728.562,3722989.765,316.776,-84.46972068,33.6208587
12851,734723.578,3722989.599,316.8,-84.46977441,33.6208583
12852,734718.596,3722989.322,316.8,-84.46982814,33.6208569
12853,734713.61,3722989.17,316.8,-84.46988188,33.62085663
12854,734708.628,3722988.878,316.8,-84.46993561,33.6208551
12855,734703.791,3722988.744,316.896,-84.46998775,33.62085496
12856,734698.816,3722988.438,316.9,-84.47004141,33.6208533
12857,734693.83,3722988.31,316.9,-84.47009514,33.62085324
12858,734688.848,3722988.009,316.908,-84.47014888,33.62085163
12859,734683.839,3722987.864,317,-84.47020287,33.62085143
12860,734678.857,3722987.579,317,-84.4702566,33.62084996
12861,734673.847,3722987.457,317.021,-84.47031059,33.62084996
12862,734668.838,3722987.289,317.1,-84.47036459,33.62084955
12863,734663.854,3722987.028,317.1,-84.47041834,33.6208483
12864,734658.954,3722986.844,317.1,-84.47047116,33.62084772
12865,734653.923,3722986.6,317.14,-84.47052541,33.62084663
12866,734648.983,3722986.398,317.2,-84.47057867,33.6208459
12867,734644.038,3722986.173,317.2,-84.47063199,33.62084496
12868,734639.006,3722985.95,317.254,-84.47068624,33.62084406
12869,734634.066,3722985.745,317.3,-84.4707395,33.6208433
12870,734629.096,3722985.623,317.3,-84.47079307,33.6208433
12871,734624.041,3722985.371,317.37,-84.47084758,33.62084214
12872,734619.1,3722985.193,317.4,-84.47090084,33.62084163
12873,734614.084,3722984.922,317.4,-84.47095493,33.62084029
12874,734609.161,3722984.765,317.4,-84.471008,33.62083996
12875,734604.1,3722984.641,317.4,-84.47106254,33.62083996
12876,734599.198,3722984.341,317.498,-84.47111542,33.62083834
12877,734594.298,3722984.217,317.5,-84.47116822,33.6208383
12878,734589.253,3722984.094,317.5,-84.47122259,33.6208383
12879,734584.338,3722983.947,317.514,-84.47127557,33.62083806
12880,734579.291,3722983.665,317.6,-84.47133,33.62083663
12881,734574.358,3722983.496,317.6,-84.47138318,33.6208362
