Sign_ID,ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat,Pic
1,816163.0,737860.264,3755163.373,276.308,0.8,0.0373,14.259,49324.4994,-84.427338265,33.910053504000004,97
1,816164.0,737860.27,3755163.381,276.161,0.824,0.02702,14.263,49324.49943,-84.427338206,33.910053569,97
1,816165.0,737860.261,3755163.381,276.015,0.824,0.016730000000000002,14.253,49324.499469999995,-84.42733829699999,33.910053573,97
1,816166.0,737860.251,3755163.38,275.868,0.78,0.00645,14.243,49324.4995,-84.427338404,33.910053571,97
1,816279.0,737860.265,3755163.391,276.747,0.8,0.06825,14.23,49324.51262,-84.427338258,33.910053661,97
1,816280.0,737860.253,3755163.39,276.6,0.8,0.05797000000000001,14.210999999999999,49324.51265,-84.42733837899999,33.910053654,97
1,816281.0,737860.237,3755163.386,276.453,0.804,0.04768,14.187999999999999,49324.51268,-84.427338554,33.910053625,97
1,816282.0,737860.247,3755163.395,276.308,0.827,0.0374,14.195,49324.51271,-84.427338451,33.910053706999996,97
1,816283.0,737860.244,3755163.399,276.162,0.827,0.02712,14.19,49324.51275,-84.427338479,33.910053737,97
1,816284.0,737860.236,3755163.399,276.016,0.824,0.01683,14.181,49324.512780000005,-84.427338561,33.910053745,97
1,816285.0,737860.227,3755163.399,275.87,0.78,0.00655,14.171,49324.51281,-84.427338668,33.910053743,97
1,816398.0,737860.233,3755163.406,276.741,0.804,0.06815,14.15,49324.52593,-84.427338598,33.910053805,97
1,816399.0,737860.22,3755163.404,276.595,0.812,0.05786,14.129000000000001,49324.52596,-84.42733873899999,33.910053789,97
1,816400.0,737860.222,3755163.41,276.449,0.808,0.047580000000000004,14.127,49324.526,-84.427338709,33.910053841999996,97
1,816401.0,737860.234,3755163.42,276.305,0.827,0.0373,14.137,49324.52603,-84.427338577,33.910053935,97
1,816402.0,737860.213,3755163.414,276.159,0.82,0.027010000000000003,14.110999999999999,49324.526060000004,-84.427338811,33.910053883,97
1,816403.0,737860.207,3755163.416,276.014,0.824,0.016730000000000002,14.104000000000001,49324.52609,-84.427338873,33.910053898,97
1,816404.0,737860.196,3755163.414,275.869,0.788,0.00645,14.092,49324.52613,-84.427338999,33.910053888,97
1,816517.0,737860.2,3755163.421,276.736,0.808,0.06815,14.069,49324.53925,-84.427338949,33.910053944,97
1,816518.0,737860.202,3755163.426,276.591,0.824,0.05786,14.065,49324.539280000005,-84.427338924,33.910053994,97
1,816519.0,737860.194,3755163.427,276.447,0.812,0.047580000000000004,14.050999999999998,49324.53931,-84.427339012,33.910054,97
1,816520.0,737860.185,3755163.426,276.302,0.831,0.0373,14.037,49324.53935,-84.427339113,33.910053999,97
1,816521.0,737860.199,3755163.438,276.158,0.824,0.027010000000000003,14.050999999999998,49324.53938,-84.427338957,33.910054102,97
1,816522.0,737860.19,3755163.438,276.013,0.827,0.016730000000000002,14.040999999999999,49324.539410000005,-84.427339049,33.910054106,97
1,816523.0,737860.18,3755163.437,275.869,0.804,0.00645,14.03,49324.53944,-84.427339165,33.910054099,97
1,816636.0,737860.187,3755163.445,276.734,0.8,0.06825,14.01,49324.552560000004,-84.427339086,33.910054168,97
1,816637.0,737860.18,3755163.446,276.59,0.816,0.057960000000000005,13.995999999999999,49324.55259,-84.427339159,33.910054179,97
1,816638.0,737860.181,3755163.451,276.446,0.82,0.04768,13.992,49324.55263,-84.427339148,33.910054223,97
1,816639.0,737860.166,3755163.448,276.301,0.816,0.0374,13.972000000000001,49324.55266,-84.42733930899999,33.910054199,97
1,816640.0,737860.168,3755163.453,276.158,0.816,0.02712,13.972000000000001,49324.55269,-84.427339289,33.910054247,97
1,816641.0,737860.167,3755163.458,276.014,0.812,0.01683,13.970999999999998,49324.55273,-84.427339292,33.910054285,97
1,816642.0,737860.152,3755163.454,275.871,0.78,0.00655,13.955,49324.552760000006,-84.427339457,33.910054259,97
1,816755.0,737860.169,3755163.467,276.729,0.784,0.06815,13.946,49324.56588,-84.42733927,33.910054373,97
1,816756.0,737860.153,3755163.464,276.585,0.784,0.05786,13.922,49324.565910000005,-84.42733944,33.910054345,97
1,816757.0,737860.147,3755163.465,276.441,0.776,0.047580000000000004,13.91,49324.56594,-84.42733950899999,33.910054357,97
1,816758.0,737860.139,3755163.466,276.298,0.769,0.0373,13.898,49324.565969999996,-84.427339591,33.910054364000004,97
1,816759.0,737860.13,3755163.465,276.155,0.773,0.027010000000000003,13.885,49324.56601,-84.427339698,33.910054361,97
1,816760.0,737860.131,3755163.47,276.012,0.776,0.016730000000000002,13.886,49324.56604,-84.427339682,33.910054407,97
2,1182727.0,738271.491,3755578.966,289.76,0.831,0.07846,18.855999999999998,49367.18598,-84.422781652,33.913704995,20471
2,1182728.0,738271.499,3755578.976,289.566,0.824,0.06817000000000001,18.855,49367.18602,-84.422781563,33.91370508,20471
2,1182729.0,738271.518,3755578.988,289.373,0.839,0.057879999999999994,18.867,49367.18605,-84.42278136,33.913705185,20471
2,1182730.0,738271.518,3755578.995,289.179,0.843,0.0476,18.862000000000002,49367.18608,-84.422781357,33.913705254,20471
2,1182731.0,738271.541,3755579.008,288.985,0.843,0.03731,18.882,49367.18612,-84.422781109,33.913705367,20471
